주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,제품 코드,제품 대분류,제품 중분류,제품명,관리자,반품?,매출,수량,할인율,수익
IN-2025-15872,10/1/2025,10/3/2025,빠른 배송,JL-15235,우설희,소비자,광명시,경기도,대한민국,OFF-PA-10000453,사무용품,종이,"Xerox Cards & Envelopes, 8.5 x 11",전소현,False,400737.6,8,0,140025.6
IN-2025-15872,10/1/2025,10/3/2025,빠른 배송,JL-15235,우설희,소비자,광명시,경기도,대한민국,OFF-LA-10001731,사무용품,라벨,"Avery Removable Labels, Alphabetical",전소현,False,53856,5,0,10710
IN-2025-34569,9/17/2025,9/21/2025,표준 배송,SS-20515,나한빛,홈 오피스,여수시,전라남도,대한민국,OFF-PA-10000382,사무용품,종이,"SanDisk Computer Printout Paper, Multicolor",곽승예,False,222768,7,0,91249.2
IN-2025-66573,10/9/2025,10/13/2025,표준 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,OFF-ST-10001752,사무용품,수납용품,"Tenex Shelving, Wire Frame",곽승예,True,219218.4,4,0,37209.6
IN-2025-66573,10/9/2025,10/13/2025,표준 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,FUR-BO-10004665,가구,책장,"Bush Classic Bookcase, Mobile",곽승예,True,2964528,7,0,1244930.4
IN-2025-66573,10/9/2025,10/13/2025,표준 배송,TS-21505,서혁,소비자,서구,광주광역시,대한민국,TEC-MA-10000697,사무기기,전산기기,"StarTech Card Printer, Wireless",곽승예,True,1167390,7,0,268392.6
IN-2025-31559,6/10/2025,6/16/2025,표준 배송,BD-11770,류설주,소비자,예산군,충청남도,대한민국,OFF-PA-10000127,사무용품,종이,"SanDisk Parchment Paper, Multicolor",신한결,False,129376.8,7,0,47766.6
IN-2025-31559,6/10/2025,6/16/2025,표준 배송,BD-11770,류설주,소비자,예산군,충청남도,대한민국,OFF-FA-10002011,사무용품,파스너,"OIC Push Pins, Bulk Pack",신한결,False,136873.8,9,0,25887.6
IN-2025-31559,6/10/2025,6/16/2025,표준 배송,BD-11770,류설주,소비자,예산군,충청남도,대한민국,TEC-PH-10000896,사무기기,전화기,"Cisco Signal Booster, VoIP",신한결,False,1239667.2,8,0,421300.8
IN-2025-22592,6/2/2025,6/6/2025,빠른 배송,SD-20485,윤혜진,홈 오피스,오산시,경기도,대한민국,FUR-FU-10003012,가구,가구류,"Rubbermaid Stacking Tray, Durable",전소현,False,184628.16,9,0.2,34535.16
IN-2025-22592,6/2/2025,6/6/2025,빠른 배송,SD-20485,윤혜진,홈 오피스,오산시,경기도,대한민국,FUR-FU-10003214,가구,가구류,"Eldon Stacking Tray, Durable",전소현,False,162963.36,7,0.2,14094.36
IN-2025-20338,9/21/2025,9/26/2025,표준 배송,VB-21745,박순호,기업 고객,장수군,전라북도,대한민국,OFF-AR-10004219,사무용품,필기구,"Sanford Pencil Sharpener, Easy-Erase",곽승예,False,30394.98,2,0.45,2732.58
IN-2025-14129,4/22/2025,4/26/2025,빠른 배송,CJ-11875,최재선,기업 고객,광진구,서울특별시,대한민국,OFF-SU-10003834,사무용품,일반 사무용품,"Stiletto Shears, High Speed",전소현,False,88293.24,2,0.1,27460.44
ID-2025-70290,12/2/2025,12/4/2025,빠른 배송,SC-20230,서혜연,기업 고객,강동구,서울특별시,대한민국,FUR-FU-10004778,가구,가구류,"Deflect-O Light Bulb, Duo Pack",전소현,False,46634.4,3,0.2,-4681.8
ID-2025-70290,12/2/2025,12/4/2025,빠른 배송,SC-20230,서혜연,기업 고객,강동구,서울특별시,대한민국,OFF-LA-10001731,사무용품,라벨,"Avery Removable Labels, Alphabetical",전소현,False,10771.2,2,0.5,-6487.2
ID-2025-70290,12/2/2025,12/4/2025,빠른 배송,SC-20230,서혜연,기업 고객,강동구,서울특별시,대한민국,OFF-PA-10004260,사무용품,종이,"Xerox Memo Slips, Recycled",전소현,False,13708.8,2,0.5,-3610.8
IN-2025-11672,11/16/2025,11/22/2025,표준 배송,TB-21175,김병철,기업 고객,울주군,울산광역시,대한민국,FUR-CH-10001913,가구,의자,"Office Star Swivel Stool, Adjustable",원유선,False,539875.8,3,0,70135.2
IN-2025-66755,6/18/2025,6/25/2025,표준 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,OFF-BI-10000206,사무용품,바인더,"Wilson Jones Binder Covers, Economy",전소현,False,30817.26,3,0.1,10254.06
IN-2025-66755,6/18/2025,6/25/2025,표준 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,OFF-SU-10000496,사무용품,일반 사무용품,"Fiskars Scissors, Steel",전소현,False,103550.4,5,0.1,27509.4
IN-2025-66755,6/18/2025,6/25/2025,표준 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,OFF-FA-10001026,사무용품,파스너,"Stockwell Paper Clips, Assorted Sizes",전소현,False,74358,6,0.1,0
IN-2025-66755,6/18/2025,6/25/2025,표준 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,FUR-CH-10002872,가구,의자,"SAFCO Executive Leather Armchair, Adjustable",전소현,False,851757.12,2,0.1,-28421.28
IN-2025-66755,6/18/2025,6/25/2025,표준 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,OFF-PA-10001835,사무용품,종이,"SanDisk Computer Printout Paper, 8.5 x 11",전소현,False,124590.96,4,0.1,-13843.44
IN-2025-66755,6/18/2025,6/25/2025,표준 배송,TP-21130,명선용,소비자,수원시,경기도,대한민국,OFF-LA-10004234,사무용품,라벨,"Smead File Folder Labels, 5000 Label Set",전소현,False,17019.72,2,0.1,-973.08
IN-2025-52615,12/1/2025,12/7/2025,표준 배송,DB-13660,조성보,소비자,수원시,경기도,대한민국,OFF-FA-10000577,사무용품,파스너,"Stockwell Push Pins, 12 Pack",전소현,False,14498.892,2,0.47,790.092
IN-2025-71480,12/23/2025,12/27/2025,표준 배송,PV-18985,권현숙,홈 오피스,태안군,충청남도,대한민국,OFF-SU-10000618,사무용품,일반 사무용품,"Acme Trimmer, High Speed",신한결,False,81848.88,2,0.1,24504.48
IN-2025-71480,12/23/2025,12/27/2025,표준 배송,PV-18985,권현숙,홈 오피스,태안군,충청남도,대한민국,OFF-EN-10002630,사무용품,봉투,"Ames Business Envelopes, Recycled",신한결,False,61689.6,5,0.1,18390.6
IN-2025-71480,12/23/2025,12/27/2025,표준 배송,PV-18985,권현숙,홈 오피스,태안군,충청남도,대한민국,OFF-ST-10002714,사무용품,수납용품,"Eldon Box, Industrial",신한결,False,29577.96,3,0.1,10116.36
IN-2025-62667,4/24/2025,5/1/2025,표준 배송,BD-11320,반하율,소비자,종로구,서울특별시,대한민국,FUR-FU-10003855,가구,가구류,"Rubbermaid Clock, Erganomic",전소현,False,268680.24,6,0.1,101420.64
IN-2025-45986,10/8/2025,10/13/2025,표준 배송,LM-17065,조의철,소비자,부평구,인천광역시,대한민국,OFF-BI-10000871,사무용품,바인더,"Wilson Jones Binder Covers, Recycled",전소현,False,84823.2,8,0.1,19706.4
IN-2025-45986,10/8/2025,10/13/2025,표준 배송,LM-17065,조의철,소비자,부평구,인천광역시,대한민국,TEC-CO-10002035,사무기기,복사기,"Canon Wireless Fax, High-Speed",전소현,False,1729787.4,5,0.1,-38586.6
IN-2025-29795,11/19/2025,11/24/2025,빠른 배송,FC-14245,유옥자,홈 오피스,옥천군,충청북도,대한민국,OFF-BI-10000871,사무용품,바인더,"Wilson Jones Binder Covers, Recycled",신한결,False,31808.7,3,0.1,7389.9
IN-2025-29795,11/19/2025,11/24/2025,빠른 배송,FC-14245,유옥자,홈 오피스,옥천군,충청북도,대한민국,OFF-AR-10001232,사무용품,필기구,"Sanford Canvas, Fluorescent",신한결,False,522874.44,11,0.1,121983.84
IN-2025-70507,10/5/2025,10/11/2025,표준 배송,SV-20365,원철규,소비자,용인시,경기도,대한민국,TEC-MA-10002874,사무기기,전산기기,"Epson Receipt Printer, Wireless",전소현,False,537167.7,5,0.1,83522.7
IN-2025-70507,10/5/2025,10/11/2025,표준 배송,SV-20365,원철규,소비자,용인시,경기도,대한민국,TEC-PH-10004358,사무기기,전화기,"Samsung Office Telephone, Cordless",전소현,False,374929.56,6,0.1,-165.24
IN-2025-70507,10/5/2025,10/11/2025,표준 배송,SV-20365,원철규,소비자,용인시,경기도,대한민국,OFF-AR-10000097,사무용품,필기구,"BIC Sketch Pad, Blue",전소현,False,134009.64,3,0.1,-10483.56
IN-2025-16068,8/28/2025,8/31/2025,특급 배송,CM-11935,이시윤,소비자,사천시,경상남도,대한민국,OFF-AP-10003240,사무용품,가전,"Breville Stove, Black",원유선,False,1716568.2,3,0,497739.6
IN-2025-44614,12/4/2025,12/10/2025,표준 배송,KT-16480,정태훈,소비자,안산시,경기도,대한민국,OFF-BI-10003018,사무용품,바인더,"Avery Binder, Clear",전소현,False,32148.36,3,0.15,12411.36
IN-2025-44614,12/4/2025,12/10/2025,표준 배송,KT-16480,정태훈,소비자,안산시,경기도,대한민국,OFF-LA-10000950,사무용품,라벨,"Avery Color Coded Labels, 5000 Label Set",전소현,False,7674.48,1,0.45,-4198.32
IN-2025-44614,12/4/2025,12/10/2025,표준 배송,KT-16480,정태훈,소비자,안산시,경기도,대한민국,FUR-TA-10004730,가구,탁자,"Barricks Training Table, Adjustable Height",전소현,False,441314.73,3,0.55,-402143.67
IN-2025-68820,11/28/2025,12/2/2025,표준 배송,MG-18145,송예경,소비자,서구,대전광역시,대한민국,TEC-PH-10002602,사무기기,전화기,"Nokia Headset, Cordless",신한결,False,154958.4,2,0,66585.6
ID-2025-52013,12/2/2025,12/4/2025,빠른 배송,JH-15430,조정수,소비자,구로구,서울특별시,대한민국,OFF-AR-10000465,사무용품,필기구,"Sanford Markers, Blue",전소현,False,35572.5,3,0.5,-22812.3
IN-2025-68043,11/18/2025,11/22/2025,표준 배송,CD-11920,주유화,소비자,남구,광주광역시,대한민국,TEC-CO-10004997,사무기기,복사기,"Hewlett Wireless Fax, Color",곽승예,False,2172085.308,6,0.07,957571.308
IN-2025-39546,11/27/2025,12/1/2025,표준 배송,CA-12265,문규리,소비자,김천시,경상북도,대한민국,OFF-AR-10002400,사무용품,필기구,"Boston Highlighters, Water Color",원유선,False,89964,4,0,7099.2
IN-2025-57711,11/4/2025,11/8/2025,표준 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,TEC-PH-10000896,사무기기,전화기,"Cisco Signal Booster, VoIP",전소현,False,309916.8,2,0,105325.2
IN-2025-57711,11/4/2025,11/8/2025,표준 배송,CM-11830,문윤재,기업 고객,광명시,경기도,대한민국,TEC-MA-10004428,사무기기,전산기기,"Panasonic Card Printer, Durable",전소현,False,887094,5,0,416925
IN-2025-41275,5/29/2025,6/1/2025,특급 배송,HM-14980,임강준,소비자,동구,대전광역시,대한민국,OFF-EN-10004649,사무용품,봉투,"Cameo Mailers, with clear poly window",신한결,False,212670,5,0,70074
IN-2025-41275,5/29/2025,6/1/2025,특급 배송,HM-14980,임강준,소비자,동구,대전광역시,대한민국,FUR-CH-10000025,가구,의자,"Office Star Rocking Chair, Set of Two",신한결,False,438069.6,3,0,87577.2
IN-2025-28948,10/3/2025,10/9/2025,표준 배송,Co-12640,소연우,소비자,가평군,경기도,대한민국,FUR-CH-10001913,가구,의자,"Office Star Swivel Stool, Adjustable",전소현,False,719834.4,4,0,93513.6
IN-2025-54421,2/14/2025,2/16/2025,특급 배송,TB-21625,남은준,소비자,의정부시,경기도,대한민국,TEC-AC-10001792,사무기기,악세사리,"Logitech Mouse, Programmable",전소현,False,156978,5,0,12546
IN-2025-29403,10/20/2025,10/23/2025,빠른 배송,HM-14980,임강준,소비자,동구,대전광역시,대한민국,TEC-PH-10000922,사무기기,전화기,"Nokia Headset, with Caller ID",신한결,False,335574.9,5,0.1,96894.9
IN-2025-24377,3/1/2025,3/8/2025,표준 배송,BS-11755,이희진,소비자,남양주시,경기도,대한민국,TEC-CO-10001482,사무기기,복사기,"Sharp Ink, High-Speed",전소현,False,750373.2,6,0,97491.6
IN-2025-46420,11/30/2025,12/5/2025,표준 배송,NP-18325,전대종,소비자,구로구,서울특별시,대한민국,OFF-SU-10002961,사무용품,일반 사무용품,"Kleencut Ruler, Serrated",전소현,False,41860.8,4,0,11260.8
IN-2025-46420,11/30/2025,12/5/2025,표준 배송,NP-18325,전대종,소비자,구로구,서울특별시,대한민국,OFF-FA-10004684,사무용품,파스너,"Advantus Thumb Tacks, Metal",전소현,False,27968.4,2,0,3610.8
IN-2025-17503,11/18/2025,11/22/2025,빠른 배송,FC-14245,유옥자,홈 오피스,옥천군,충청북도,대한민국,TEC-PH-10000214,사무기기,전화기,"Apple Speaker Phone, VoIP",신한결,False,1245992.22,11,0.1,332123.22
ID-2025-31237,12/29/2025,1/4/2026,표준 배송,EM-13960,권상혁,소비자,계양구,인천광역시,대한민국,FUR-CH-10004447,가구,의자,"Harbour Creations Rocking Chair, Set of Two",전소현,False,1645129.44,12,0.1,-146439.36
IN-2025-39931,10/16/2025,10/21/2025,표준 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,OFF-ST-10002499,사무용품,수납용품,"Fellowes Shelving, Single Width",곽승예,True,177082.2,3,0,22950
IN-2025-16439,10/11/2025,10/13/2025,빠른 배송,JD-15895,최승일,기업 고객,양평군,경기도,대한민국,OFF-SU-10003789,사무용품,일반 사무용품,"Fiskars Box Cutter, Steel",전소현,False,71236.8,2,0,28458
IN-2025-58236,5/21/2025,5/25/2025,표준 배송,MG-17695,주주안,소비자,부천시,경기도,대한민국,OFF-BI-10000206,사무용품,바인더,"Wilson Jones Binder Covers, Economy",전소현,False,30817.26,3,0.1,10254.06
IN-2025-12512,11/11/2025,11/15/2025,표준 배송,KH-16360,남한빛,소비자,안성시,경기도,대한민국,FUR-FU-10003605,가구,가구류,"Eldon Light Bulb, Durable",전소현,False,61221.42,3,0.1,23767.02
IN-2025-12512,11/11/2025,11/15/2025,표준 배송,KH-16360,남한빛,소비자,안성시,경기도,대한민국,OFF-FA-10001026,사무용품,파스너,"Stockwell Paper Clips, Assorted Sizes",전소현,False,37179,3,0.1,0
IN-2025-61393,10/31/2025,11/3/2025,특급 배송,DK-13090,노진헌,소비자,수영구,부산광역시,대한민국,OFF-PA-10003381,사무용품,종이,"Eaton Cards & Envelopes, Multicolor",원유선,False,47521.8,1,0,11872.8
IN-2025-61393,10/31/2025,11/3/2025,특급 배송,DK-13090,노진헌,소비자,수영구,부산광역시,대한민국,TEC-CO-10001954,사무기기,복사기,"Brother Wireless Fax, Laser",원유선,False,2318317.2,6,0,996764.4
IN-2025-17769,5/9/2025,5/15/2025,표준 배송,RW-19690,윤보희,소비자,양구군,강원도,대한민국,FUR-CH-10004163,가구,의자,"Novimex Steel Folding Chair, Adjustable",허진성,False,172828.8,2,0,34516.8
IN-2025-73447,8/20/2025,8/25/2025,표준 배송,RB-19705,백종수,홈 오피스,서대문구,서울특별시,대한민국,OFF-FA-10004298,사무용품,파스너,"Stockwell Staples, Bulk Pack",전소현,True,33048,3,0,12209.4
IN-2025-73447,8/20/2025,8/25/2025,표준 배송,RB-19705,백종수,홈 오피스,서대문구,서울특별시,대한민국,TEC-PH-10000303,사무기기,전화기,"Samsung Smart Phone, VoIP",전소현,True,2595859.2,4,0,1090216.8
IN-2025-11518,1/1/2025,1/5/2025,표준 배송,RR-19315,문지선,소비자,관악구,서울특별시,대한민국,OFF-PA-10003969,사무용품,종이,"Green Bar Note Cards, 8.5 x 11",전소현,False,60588,2,0,26622
IN-2025-26071,9/17/2025,9/20/2025,빠른 배송,MC-17635,박도희,기업 고객,익산시,전라북도,대한민국,TEC-CO-10004267,사무기기,복사기,"Brother Ink, Laser",곽승예,False,1051722,7,0,136659.6
IN-2025-31671,8/28/2025,9/1/2025,표준 배송,SR-20425,허진구,홈 오피스,연제구,부산광역시,대한민국,TEC-MA-10000605,사무기기,전산기기,"Epson Card Printer, Wireless",원유선,False,866745,5,0,207927
IN-2025-25980,1/4/2025,1/9/2025,표준 배송,KD-16495,민주상,기업 고객,과천시,경기도,대한민국,FUR-BO-10001874,가구,책장,"Sauder Corner Shelving, Pine",전소현,False,409382.1,3,0.1,36306.9
ID-2025-74119,9/30/2025,10/4/2025,빠른 배송,DH-13675,전용주,홈 오피스,이천시,경기도,대한민국,TEC-MA-10001811,사무기기,전산기기,"Okidata Card Printer, Durable",전소현,False,403805.25,3,0.25,-113120.55
ID-2025-74119,9/30/2025,10/4/2025,빠른 배송,DH-13675,전용주,홈 오피스,이천시,경기도,대한민국,OFF-BI-10002919,사무용품,바인더,"Acco Binder Covers, Durable",전소현,False,141338.34,11,0.15,14776.74
ID-2025-74119,9/30/2025,10/4/2025,빠른 배송,DH-13675,전용주,홈 오피스,이천시,경기도,대한민국,FUR-FU-10002335,가구,가구류,"Rubbermaid Light Bulb, Durable",전소현,False,36421.65,3,0.25,1445.85
ID-2025-74119,9/30/2025,10/4/2025,빠른 배송,DH-13675,전용주,홈 오피스,이천시,경기도,대한민국,OFF-FA-10003332,사무용품,파스너,"Accos Push Pins, 12 Pack",전소현,False,7825.95,1,0.45,114.75
ID-2025-58264,12/12/2025,12/16/2025,표준 배송,MV-17485,주병욱,소비자,송파구,서울특별시,대한민국,OFF-ST-10003088,사무용품,수납용품,"Fellowes Box, Wire Frame",전소현,False,63495,4,0.17,-765
IN-2025-71004,11/14/2025,11/19/2025,표준 배송,RM-19750,성유람,소비자,고양시,경기도,대한민국,OFF-BI-10004986,사무용품,바인더,"Ibico 3-Hole Punch, Recycled",전소현,False,53424.54,2,0.15,20070.54
IN-2025-59762,12/30/2025,1/4/2026,표준 배송,JK-15625,이윤아,소비자,동대문구,서울특별시,대한민국,OFF-ST-10001342,사무용품,수납용품,"Fellowes Trays, Blue",전소현,False,158052.06,3,0.1,59642.46
IN-2025-78158,3/20/2025,3/22/2025,빠른 배송,MR-17545,도효신,홈 오피스,남구,울산광역시,대한민국,OFF-SU-10000707,사무용품,일반 사무용품,"Stiletto Shears, Serrated",원유선,False,82234.44,2,0.1,30092.04
IN-2025-51222,11/3/2025,11/6/2025,특급 배송,MO-17800,장미영,홈 오피스,남구,울산광역시,대한민국,FUR-CH-10000602,가구,의자,"Novimex Executive Leather Armchair, Red",원유선,False,1408212,3,0,56273.4
IN-2025-51222,11/3/2025,11/6/2025,특급 배송,MO-17800,장미영,홈 오피스,남구,울산광역시,대한민국,OFF-PA-10000951,사무용품,종이,"Enermax Note Cards, Multicolor",원유선,False,99878.4,3,0,5967
IN-2025-51222,11/3/2025,11/6/2025,특급 배송,MO-17800,장미영,홈 오피스,남구,울산광역시,대한민국,FUR-FU-10000306,가구,가구류,"Rubbermaid Clock, Duo Pack",원유선,False,153673.2,3,0,9180
ID-2025-67819,9/3/2025,9/4/2025,특급 배송,EM-14200,송석준,홈 오피스,영도구,부산광역시,대한민국,FUR-FU-10003451,가구,가구류,"Eldon Frame, Black",원유선,False,173119.5,2,0.27,-45058.5
ID-2025-67819,9/3/2025,9/4/2025,특급 배송,EM-14200,송석준,홈 오피스,영도구,부산광역시,대한민국,OFF-SU-10000738,사무용품,일반 사무용품,"Acme Shears, Steel",원유선,False,79987.176,3,0.47,-36231.624
IN-2025-62800,6/23/2025,6/30/2025,표준 배송,TC-21475,정유화,홈 오피스,유성구,대전광역시,대한민국,OFF-ST-10000220,사무용품,수납용품,"Rogers Shelving, Industrial",신한결,False,106011.252,2,0.17,1236.852
