order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,product_id,category,sub_category,product_name,manager,returned,sales,quantity,discount,profit
IN-2025-51628,2025-05-19,2025-05-22,Second Class,SR-20740,신은정,Home Office,강북구,서울특별시,대한민국,FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile",전소현,False,1007716.14,3,0.1,44734.14
IN-2025-26533,2025-05-14,2025-05-18,Second Class,VM-21685,노우석,Home Office,구로구,서울특별시,대한민국,OFF-FA-10000038,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",전소현,False,51040.8,3,0.0,22950.0
IN-2025-62233,2025-11-24,2025-11-28,Second Class,DK-13090,노진헌,Consumer,수영구,부산광역시,대한민국,OFF-BI-10004105,Office Supplies,Binders,"Acco 3-Hole Punch, Recycled",원유선,False,83941.92,3,0.1,16744.32
IN-2025-48079,2025-12-02,2025-12-06,Second Class,SS-20590,신현숙,Consumer,영등포구,서울특별시,대한민국,OFF-PA-10001968,Office Supplies,Paper,"Eaton Computer Printout Paper, 8.5 x 11",전소현,False,56346.84,2,0.1,15648.84
IN-2025-57571,2025-12-15,2025-12-16,First Class,DB-13210,배조은,Consumer,하남시,경기도,대한민국,FUR-FU-10000526,Furniture,Furnishings,"Deflect-O Frame, Durable",전소현,False,491451.3,5,0.1,180096.3
IN-2025-41212,2025-06-18,2025-06-21,First Class,JG-15805,권지애,Corporate,김포시,경기도,대한민국,OFF-BI-10003475,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",전소현,False,23061.384,4,0.17,8006.184
IN-2025-41212,2025-06-18,2025-06-21,First Class,JG-15805,권지애,Corporate,김포시,경기도,대한민국,OFF-LA-10000688,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",전소현,False,18585.828,3,0.47,-3170.772
IN-2025-41212,2025-06-18,2025-06-21,First Class,JG-15805,권지애,Corporate,김포시,경기도,대한민국,OFF-FA-10000697,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack",전소현,False,25981.236,3,0.47,-16246.764
IN-2025-41212,2025-06-18,2025-06-21,First Class,JG-15805,권지애,Corporate,김포시,경기도,대한민국,FUR-CH-10001684,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",전소현,False,533878.2,5,0.27,-182926.8
IN-2025-41212,2025-06-18,2025-06-21,First Class,JG-15805,권지애,Corporate,김포시,경기도,대한민국,OFF-AR-10004900,Office Supplies,Art,"Boston Canvas, Easy-Erase",전소현,False,120424.158,3,0.27,-13236.642
IN-2025-31643,2025-01-24,2025-01-29,Standard Class,AH-10585,류상주,Consumer,부여군,충청남도,대한민국,OFF-ST-10004325,Office Supplies,Storage,"Eldon Box, Single Width",신한결,False,20991.6,2,0.0,8384.4
IN-2025-31643,2025-01-24,2025-01-29,Standard Class,AH-10585,류상주,Consumer,부여군,충청남도,대한민국,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",신한결,False,259029.0,5,0.0,77571.0
IN-2025-31643,2025-01-24,2025-01-29,Standard Class,AH-10585,류상주,Consumer,부여군,충청남도,대한민국,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",신한결,False,207621.0,5,0.0,28917.0
IN-2025-31643,2025-01-24,2025-01-29,Standard Class,AH-10585,류상주,Consumer,부여군,충청남도,대한민국,OFF-BI-10003917,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",신한결,False,8996.4,2,0.0,2692.8
IN-2025-48912,2025-03-04,2025-03-06,Second Class,EP-13915,허서연,Consumer,남구,울산광역시,대한민국,OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",원유선,False,90239.4,3,0.0,38739.6
IN-2025-70262,2025-09-11,2025-09-16,Standard Class,CJ-11875,최재선,Corporate,광진구,서울특별시,대한민국,OFF-SU-10003522,Office Supplies,Supplies,"Elite Box Cutter, Serrated",전소현,False,173997.72,6,0.1,65673.72
IN-2025-70262,2025-09-11,2025-09-16,Standard Class,CJ-11875,최재선,Corporate,광진구,서울특별시,대한민국,OFF-AR-10001850,Office Supplies,Art,"BIC Highlighters, Fluorescent",전소현,False,74137.68,4,0.1,2411.28
IN-2025-72236,2025-08-28,2025-08-30,First Class,PS-19045,정동인,Home Office,성북구,서울특별시,대한민국,OFF-AR-10001518,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",전소현,False,49461.84,2,0.1,17576.64
IN-2025-72236,2025-08-28,2025-08-30,First Class,PS-19045,정동인,Home Office,성북구,서울특별시,대한민국,OFF-FA-10004545,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",전소현,False,12943.8,1,0.1,4437.0
IN-2025-72236,2025-08-28,2025-08-30,First Class,PS-19045,정동인,Home Office,성북구,서울특별시,대한민국,OFF-SU-10003897,Office Supplies,Supplies,"Stiletto Ruler, High Speed",전소현,False,40979.52,3,0.1,6370.92
IN-2025-38517,2025-07-29,2025-08-03,Standard Class,JC-16105,윤정훈,Corporate,도봉구,서울특별시,대한민국,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",전소현,False,349574.4,7,0.0,13923.0
ID-2025-14892,2025-03-20,2025-03-23,Second Class,DW-13480,심용수,Home Office,화성시,경기도,대한민국,OFF-EN-10000539,Office Supplies,Envelopes,"Ames Clasp Envelope, with clear poly window",전소현,False,18075.42,3,0.45,-14146.38
IN-2025-51950,2025-05-16,2025-05-18,Second Class,JH-15820,한기쁨,Consumer,고양시,경기도,대한민국,TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",전소현,False,2920617.0,5,0.1,876078.0
IN-2025-51950,2025-05-16,2025-05-18,Second Class,JH-15820,한기쁨,Consumer,고양시,경기도,대한민국,OFF-PA-10001850,Office Supplies,Paper,"Eaton Note Cards, Premium",전소현,False,48800.88,2,0.1,10795.68
IN-2025-51950,2025-05-16,2025-05-18,Second Class,JH-15820,한기쁨,Consumer,고양시,경기도,대한민국,OFF-AR-10001773,Office Supplies,Art,"Sanford Markers, Water Color",전소현,False,24262.74,1,0.1,3209.94
IN-2025-51950,2025-05-16,2025-05-18,Second Class,JH-15820,한기쁨,Consumer,고양시,경기도,대한민국,TEC-AC-10000596,Technology,Accessories,"Enermax Memory Card, Erganomic",전소현,False,205999.2,2,0.1,73195.2
ID-2025-68260,2025-07-08,2025-07-08,Same Day,AG-10495,주신호,Corporate,강북구,서울특별시,대한민국,OFF-AP-10001197,Office Supplies,Appliances,"KitchenAid Stove, Red",전소현,False,290776.5,1,0.5,-162837.9
IN-2025-20961,2025-04-09,2025-04-10,First Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,OFF-LA-10004430,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",원유선,False,43513.2,4,0.1,17809.2
IN-2025-20961,2025-04-09,2025-04-10,First Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,OFF-PA-10000026,Office Supplies,Paper,"Eaton Cards & Envelopes, 8.5 x 11",원유선,False,45275.76,1,0.1,3996.36
IN-2025-20961,2025-04-09,2025-04-10,First Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,OFF-LA-10002107,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",원유선,False,56016.36,6,0.1,13604.76
IN-2025-36186,2025-09-11,2025-09-11,Same Day,JL-15835,최민종,Consumer,경주시,경상북도,대한민국,FUR-FU-10004283,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",원유선,False,224145.0,5,0.0,35802.0
IN-2025-36186,2025-09-11,2025-09-11,Same Day,JL-15835,최민종,Consumer,경주시,경상북도,대한민국,FUR-CH-10000026,Furniture,Chairs,"SAFCO Rocking Chair, Black",원유선,False,405388.8,3,0.0,16156.8
IN-2025-15809,2025-11-13,2025-11-15,Second Class,SV-20935,하종호,Consumer,중구,울산광역시,대한민국,TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",원유선,False,646149.6,2,0.0,71053.2
IN-2025-24559,2025-12-04,2025-12-06,Second Class,AG-10300,최주현,Corporate,영주시,경상북도,대한민국,OFF-BI-10002424,Office Supplies,Binders,"Avery Binder, Economy",원유선,False,39474.0,3,0.0,16156.8
IN-2025-17951,2025-02-16,2025-02-20,Standard Class,FC-14245,유옥자,Home Office,옥천군,충청북도,대한민국,OFF-AR-10004900,Office Supplies,Art,"Boston Canvas, Easy-Erase",신한결,False,329929.2,6,0.0,62607.6
IN-2025-17951,2025-02-16,2025-02-20,Standard Class,FC-14245,유옥자,Home Office,옥천군,충청북도,대한민국,OFF-SU-10003473,Office Supplies,Supplies,"Elite Trimmer, Steel",신한결,False,41891.4,1,0.0,16738.2
IN-2025-36627,2025-08-22,2025-08-26,Standard Class,JK-16090,장재선,Consumer,동구,인천광역시,대한민국,FUR-CH-10001797,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",전소현,False,130784.4,2,0.0,49694.4
IN-2025-36627,2025-08-22,2025-08-26,Standard Class,JK-16090,장재선,Consumer,동구,인천광역시,대한민국,OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",전소현,False,58109.4,3,0.0,11566.8
IN-2025-36627,2025-08-22,2025-08-26,Standard Class,JK-16090,장재선,Consumer,동구,인천광역시,대한민국,FUR-CH-10004163,Furniture,Chairs,"Novimex Steel Folding Chair, Adjustable",전소현,False,172828.8,2,0.0,34516.8
ID-2025-32294,2025-05-16,2025-05-23,Standard Class,ON-18715,김설희,Corporate,서구,대전광역시,대한민국,FUR-TA-10002095,Furniture,Tables,"Lesro Training Table, Fully Assembled",신한결,False,964863.9,5,0.3,-358433.1
IN-2025-60623,2025-08-12,2025-08-17,Standard Class,PN-18775,정자철,Home Office,동구,울산광역시,대한민국,TEC-PH-10001730,Technology,Phones,"Motorola Signal Booster, Full Size",원유선,False,294616.8,2,0.0,38250.0
IN-2025-40764,2025-03-27,2025-04-02,Standard Class,RB-19435,권명섭,Consumer,안산시,경기도,대한민국,OFF-SU-10000932,Office Supplies,Supplies,"Elite Shears, Steel",전소현,False,142014.6,3,0.0,5599.8
IN-2025-40764,2025-03-27,2025-04-02,Standard Class,RB-19435,권명섭,Consumer,안산시,경기도,대한민국,FUR-CH-10000187,Furniture,Chairs,"Hon Chairmat, Red",전소현,False,113281.2,2,0.0,28274.4
IN-2025-40764,2025-03-27,2025-04-02,Standard Class,RB-19435,권명섭,Consumer,안산시,경기도,대한민국,FUR-BO-10002390,Furniture,Bookcases,"Ikea Library with Doors, Metal",전소현,False,370107.0,1,0.0,33292.8
IN-2025-40764,2025-03-27,2025-04-02,Standard Class,RB-19435,권명섭,Consumer,안산시,경기도,대한민국,FUR-BO-10004648,Furniture,Bookcases,"Sauder Library with Doors, Pine",전소현,False,2777317.2,7,0.0,416404.8
IN-2025-19876,2025-04-09,2025-04-11,First Class,JE-15745,권담비,Consumer,공주시,충청남도,대한민국,TEC-PH-10003481,Technology,Phones,"Apple Office Telephone, Full Size",신한결,False,61111.26,1,0.1,4072.86
IN-2025-19876,2025-04-09,2025-04-11,First Class,JE-15745,권담비,Consumer,공주시,충청남도,대한민국,OFF-SU-10000970,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",신한결,False,268129.44,8,0.1,8886.24
IN-2025-19876,2025-04-09,2025-04-11,First Class,JE-15745,권담비,Consumer,공주시,충청남도,대한민국,OFF-AR-10004424,Office Supplies,Art,"Boston Markers, Blue",신한결,False,48415.32,2,0.1,-2747.88
ID-2025-62107,2025-10-09,2025-10-15,Standard Class,SN-20560,이서준,Home Office,영등포구,서울특별시,대한민국,OFF-LA-10000668,Office Supplies,Labels,"Smead Removable Labels, Adjustable",전소현,False,22215.6,4,0.5,-61.2
IN-2025-17118,2025-06-26,2025-06-28,Second Class,AA-10645,차동엽,Consumer,중랑구,서울특별시,대한민국,OFF-PA-10004337,Office Supplies,Paper,"Eaton Computer Printout Paper, Premium",전소현,False,97491.6,4,0.1,39963.6
IN-2025-29270,2025-11-29,2025-12-05,Standard Class,PB-19210,이수혜,Corporate,연제구,부산광역시,대한민국,TEC-CO-10000452,Technology,Copiers,"HP Copy Machine, Laser",원유선,False,992786.4,4,0.0,9914.4
IN-2025-69205,2025-08-13,2025-08-19,Standard Class,LC-16885,강재환,Consumer,천안시,충청남도,대한민국,FUR-CH-10002932,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",신한결,True,457714.8,3,0.0,45716.4
IN-2025-69205,2025-08-13,2025-08-19,Standard Class,LC-16885,강재환,Consumer,천안시,충청남도,대한민국,OFF-BI-10002594,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",신한결,True,63036.0,5,0.0,27081.0
IN-2025-69205,2025-08-13,2025-08-19,Standard Class,LC-16885,강재환,Consumer,천안시,충청남도,대한민국,OFF-EN-10003498,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",신한결,True,141463.8,3,0.0,52326.0
IN-2025-69205,2025-08-13,2025-08-19,Standard Class,LC-16885,강재환,Consumer,천안시,충청남도,대한민국,FUR-TA-10002571,Furniture,Tables,"Chromcraft Coffee Table, Adjustable Height",신한결,True,823996.8,3,0.0,255387.6
IN-2025-44719,2025-08-11,2025-08-11,Same Day,GM-14455,민이슬,Home Office,과천시,경기도,대한민국,TEC-PH-10001725,Technology,Phones,"Motorola Speaker Phone, Cordless",전소현,True,405847.8,3,0.0,20287.8
IN-2025-44719,2025-08-11,2025-08-11,Same Day,GM-14455,민이슬,Home Office,과천시,경기도,대한민국,TEC-CO-10003901,Technology,Copiers,"HP Copy Machine, Color",전소현,True,740183.4,3,0.0,362610.0
IN-2025-44250,2025-09-29,2025-10-03,Standard Class,RD-19660,한중수,Home Office,성남시,경기도,대한민국,OFF-BI-10001067,Office Supplies,Binders,"Avery Binder, Recycled",전소현,False,101033.244,9,0.17,7121.844
IN-2025-19064,2025-07-15,2025-07-22,Standard Class,BE-11410,차안영,Consumer,강릉시,강원도,대한민국,OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",허진성,False,72155.718,3,0.17,1653.318
IN-2025-56353,2025-06-11,2025-06-16,Second Class,VM-21835,최영우,Consumer,고창군,전라북도,대한민국,OFF-LA-10004488,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",곽승예,False,66316.32,7,0.1,2913.12
IN-2025-56353,2025-06-11,2025-06-16,Second Class,VM-21835,최영우,Consumer,고창군,전라북도,대한민국,TEC-CO-10004263,Technology,Copiers,"Hewlett Personal Copier, Laser",곽승예,False,132439.86,1,0.1,-8840.34
IN-2025-31370,2025-05-21,2025-05-25,Standard Class,JM-15865,민춘자,Consumer,동구,인천광역시,대한민국,FUR-FU-10000783,Furniture,Furnishings,"Advantus Light Bulb, Durable",전소현,False,52326.0,3,0.0,13586.4
IN-2025-31370,2025-05-21,2025-05-25,Standard Class,JM-15865,민춘자,Consumer,동구,인천광역시,대한민국,OFF-PA-10000944,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",전소현,False,66524.4,2,0.0,15300.0
IN-2025-13044,2025-09-26,2025-09-30,Second Class,KB-16240,홍희창,Corporate,노원구,서울특별시,대한민국,TEC-PH-10004714,Technology,Phones,"Motorola Office Telephone, VoIP",전소현,False,131916.6,3,0.4,8721.0
IN-2025-13044,2025-09-26,2025-09-30,Second Class,KB-16240,홍희창,Corporate,노원구,서울특별시,대한민국,FUR-CH-10002749,Furniture,Chairs,"SAFCO Chairmat, Black",전소현,False,35122.68,1,0.4,-13470.12
IN-2025-13044,2025-09-26,2025-09-30,Second Class,KB-16240,홍희창,Corporate,노원구,서울특별시,대한민국,OFF-AR-10001952,Office Supplies,Art,"BIC Canvas, Easy-Erase",전소현,False,66059.28,2,0.4,-14357.52
ID-2025-63444,2025-11-17,2025-11-22,Second Class,MG-17875,김주경,Home Office,영암군,전라남도,대한민국,OFF-AR-10004009,Office Supplies,Art,"Boston Highlighters, Easy-Erase",곽승예,False,71258.22,5,0.27,-6924.78
ID-2025-63444,2025-11-17,2025-11-22,Second Class,MG-17875,김주경,Home Office,영암군,전라남도,대한민국,OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue",곽승예,False,33060.24,4,0.27,-4149.36
ID-2025-63444,2025-11-17,2025-11-22,Second Class,MG-17875,김주경,Home Office,영암군,전라남도,대한민국,FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",곽승예,False,35383.392,2,0.27,10658.592
IN-2025-10769,2025-02-14,2025-02-20,Standard Class,ED-13885,이병국,Home Office,동구,대구광역시,대한민국,TEC-AC-10003217,Technology,Accessories,"Enermax Keyboard, USB",원유선,False,153618.12,3,0.4,-38427.48
ID-2025-48996,2025-11-04,2025-11-06,First Class,EM-13960,권상혁,Consumer,계양구,인천광역시,대한민국,OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",전소현,False,20970.18,2,0.45,-16055.82
ID-2025-30026,2025-12-18,2025-12-23,Standard Class,GA-14725,송신원,Consumer,공주시,충청남도,대한민국,OFF-PA-10000383,Office Supplies,Paper,"Green Bar Note Cards, Premium",신한결,False,47736.0,3,0.5,-42962.4
ID-2025-45349,2025-12-23,2025-12-25,First Class,PB-18805,현기민,Home Office,고성군,강원도,대한민국,OFF-SU-10001869,Office Supplies,Supplies,"Stiletto Scissors, Steel",허진성,False,49756.824,4,0.47,-42287.976
IN-2025-71956,2025-10-06,2025-10-12,Standard Class,ME-17320,장성혜,Home Office,이천시,경기도,대한민국,FUR-BO-10004529,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",전소현,True,257085.9,3,0.5,-195396.3
IN-2025-29907,2025-05-21,2025-05-26,Standard Class,DB-13660,조성보,Consumer,수원시,경기도,대한민국,OFF-BI-10002364,Office Supplies,Binders,"Acco Binder, Durable",전소현,False,118881.0,7,0.0,31915.8
IN-2025-29907,2025-05-21,2025-05-26,Standard Class,DB-13660,조성보,Consumer,수원시,경기도,대한민국,OFF-AR-10004068,Office Supplies,Art,"Boston Markers, Fluorescent",전소현,False,84547.8,3,0.0,37179.0
IN-2025-29907,2025-05-21,2025-05-26,Standard Class,DB-13660,조성보,Consumer,수원시,경기도,대한민국,OFF-ST-10001638,Office Supplies,Storage,"Tenex File Cart, Single Width",전소현,False,549208.8,4,0.0,159242.4
IN-2025-32266,2025-08-01,2025-08-05,Second Class,EB-13705,박혜미,Corporate,안양시,경기도,대한민국,TEC-AC-10001735,Technology,Accessories,"Logitech Mouse, Bluetooth",전소현,False,89596.8,3,0.0,12484.8
IN-2025-32266,2025-08-01,2025-08-05,Second Class,EB-13705,박혜미,Corporate,안양시,경기도,대한민국,TEC-AC-10004016,Technology,Accessories,"Memorex Flash Drive, Programmable",전소현,False,94554.0,3,0.0,22674.6
IN-2025-32266,2025-08-01,2025-08-05,Second Class,EB-13705,박혜미,Corporate,안양시,경기도,대한민국,FUR-FU-10002665,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",전소현,False,171574.2,9,0.0,66646.8
IN-2025-21759,2025-10-31,2025-11-05,Standard Class,DP-13000,최수혜,Consumer,거제시,경상남도,대한민국,FUR-CH-10003597,Furniture,Chairs,"SAFCO Executive Leather Armchair, Set of Two",원유선,False,690512.256,2,0.27,122943.456
IN-2025-21759,2025-10-31,2025-11-05,Standard Class,DP-13000,최수혜,Consumer,거제시,경상남도,대한민국,OFF-ST-10000622,Office Supplies,Storage,"Rogers File Cart, Single Width",원유선,False,240569.856,2,0.17,-26139.744
ID-2025-72047,2025-12-18,2025-12-22,Standard Class,SZ-20035,백혜슬,Home Office,동래구,부산광역시,대한민국,FUR-CH-10001832,Furniture,Chairs,"Novimex Rocking Chair, Red",원유선,False,361958.22,3,0.1,-8087.58
IN-2025-31503,2025-09-22,2025-09-25,Second Class,CC-12430,임호섭,Home Office,유성구,대전광역시,대한민국,TEC-PH-10004714,Technology,Phones,"Motorola Office Telephone, VoIP",신한결,False,293148.0,4,0.0,128887.2
